asset_plant_id,fleet_number,number_plate,fleet_description,owner_id,chassis_number,year_of_manufacture,colour,current_smr_index,engine_number,engine_capacity_cc,current_site_id,current_contract_id,ledger_code,tank_capacity_litres,capacity_tons,capacity_m3_loose,capacity_m3_tight,maximum_consumption,minimum_consumption,maximum_smr_on_full_tank,request_weekly_mileage,sent,current_location,plant_subcategory_id,plant_category_id,make_id,model_id,current_operator_id,track_consumption,track_smr_reading,driver_or_operator,horse_or_trailer,smr_reader_type,fuel_type,is_prime_mover,created_by
376,PT01,,Concrete Power Trowel,1,NULL,NULL,,1,32000641,NULL,NULL,NULL,25024,500,NULL,15,12,0,0,1000,0,0,Harare,NULL,NULL,48,59,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
377,PU01,PU01,Prefab Unit - Mobile Abultion,1,NULL,NULL,,1,,NULL,NULL,NULL,25044,NULL,NULL,15,12,0,0,1000,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,NONE,NONE,MIGRATION
378,PV01,,Paver Bomag BF 300P - 300 t/hr,1,NULL,NULL,,1,,NULL,1,121,NULL,100,NULL,15,12,8,5,1000,0,0,Harare,NULL,25,26,30,152,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,NONE,MIGRATION
379,PV02,,Paver Wirtgen Vogele Super 1603-2 - 600 t/hr,1,NULL,NULL,,1,,NULL,1,121,NULL,220,NULL,15,12,12,8,1000,0,0,Harare,NULL,25,49,60,156,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,NONE,MIGRATION
380,PV03,,Paver Caterpillar AP600 - 600 t/hr,1,NULL,NULL,,1,,NULL,1,121,NULL,330,NULL,15,12,0,0,1000,0,0,Harare,NULL,25,50,26,1465,TRUE,TRUE,OPERATOR,NONE,HOUR,DIESEL,NONE,MIGRATION
381,PW02,NULL,Pro-Washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
382,PW03,NULL,Pressure Washer Karacher 010132,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
383,PW04,NULL,Pressure washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
384,PW05,NULL,Pressure Washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
385,PW06,NULL,Pressure Washer Honda,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
386,PW07,NULL,Industrial Washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
387,PW08,NULL,Pressure Washer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
388,PW09,NULL,Sprayer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
389,PW10,NULL,Pressure Washer - Karcher HD10/25-4,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
390,PW11,NULL,Pressure Washer - Karcher HD 5/15-C,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
391,PW12,NULL,Pressure Washer - RATO Rx210 Q,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
392,PW13,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,26,NULL,NULL,NULL,FALSE,NULL,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
393,RB01,NULL,Rotary Broom - Towed & Chain Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,DAY,DIESEL,NONE,MIGRATION
394,RB02,NULL,Rotary Broom - Towed & Engine Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
395,RB03,NULL,Rotary Broom - Towed & Chain Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
396,RB04,NULL,Rotary Broom - Towed & Engine Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
397,RB05,NULL,Rotary Broom - Towed & Chain Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
398,RB06,NULL,Rotary Broom - Towed & Chain Driven,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
399,RB07,NULL,Rotary Broom - Self Propelled Macnay [RBM1026],1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
400,RB08,NULL,Rotary Broom - Self Propelled Macnay,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,27,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
401,RC01,NULL,"Recycler Bomag MPH122-2 - 2,4m  480hp",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,750,NULL,NULL,NULL,34,30,NULL,0,0,Harare,NULL,28,NULL,NULL,1364,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
402,RC02,NULL,"Recycler Bomag MPH600 - 2,6m  590hp",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,750,NULL,NULL,NULL,26,22,NULL,0,0,Harare,NULL,28,NULL,NULL,7,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
403,RC03,NULL,"Recycler Bomag RS600 - 2,6m  590hp",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,750,NULL,NULL,NULL,30,24,NULL,0,0,Harare,NULL,28,NULL,NULL,7,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
404,RM01,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,29,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
405,RM02,NULL,Road Marking Machine,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,29,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
406,RP01,NULL,Roller Pneumatic Shantui SR26T,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,300,NULL,NULL,NULL,10,6,NULL,0,0,Harare,NULL,30,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
407,RP02,NULL,Roller Pneumatic Bomag BW24 RH,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,11,7,NULL,0,0,Harare,NULL,30,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
408,RP03,NULL,Roller Pneumatic Bomag BW27 RH,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,300,NULL,NULL,NULL,8,3,NULL,0,0,Harare,NULL,30,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
409,RP04,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,12,8,NULL,0,0,Harare,NULL,30,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
410,RP05,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,12,8,NULL,0,0,Harare,NULL,30,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
411,RP06,NULL,Roller Pneumatic Bomag BW27 RH,1,NULL,NULL,NULL,1,NULL,NULL,59,268,NULL,250,NULL,NULL,NULL,10,6,NULL,0,0,Harare,NULL,30,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
412,RV01,NULL,Roller Pedestrian Bomag BW 65 H - 750kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
413,RV03,NULL,Roller Double Drum XCMG,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,468,NULL,NULL,NULL,6,2,NULL,0,0,Harare,NULL,31,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
414,RV04,NULL,Roller Pedestrian Bomag BW 65 H - 750kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
415,RV05,NULL,Roller Pedestrian Bomag BW 65 H - 750kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
416,RV06,NULL,Roller Pedestrian Turner Morris VV600-12 - 560 kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
417,RV07,NULL,Roller Pedestrian Turner Morris VV600-12 - 560 kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,FALSE,TRUE,DRIVER,NONE,HOUR,PETROL,NONE,MIGRATION
418,RV08,NULL,"Roller Double Drum Bomag BW 120 AD-5 - 2,8t",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,42,NULL,NULL,NULL,3,2,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
419,RV09,NULL,"Roller Double Drum Bomag BW 120 AD-5 - 2,8t",1,NULL,NULL,NULL,1,NULL,NULL,59,268,NULL,42,NULL,NULL,NULL,3,2,NULL,0,0,Harare,NULL,31,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
420,RV10,NULL,Roller Double Drum Bomag BW 161 AD-5 - 10t,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,300,NULL,NULL,NULL,10,3,NULL,0,0,Harare,NULL,31,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
421,RV11,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,12,8,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
422,RV12,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,20,13,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
423,RV13,NULL,"Roller Single Drum Shantui SR20P-5 - 20,2t",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,350,NULL,NULL,NULL,20,13,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
424,RV14,NULL,"Roller Single Drum Shantui SR20P-5 - 20,2t",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,350,NULL,NULL,NULL,20,13,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
425,RV15,NULL,Roller Pedestrian Turner Morris VV700-22 - 890 kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
426,RV16,NULL,Roller Pedestrian Turner Morris VV700-22 - 890 kg,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
427,RV17,NULL,"Roller Pedestrian Whacker RD7 - 1,6 ton",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
428,RV18,NULL,"Roller Single Drum Hamm 3410 - 10,5 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,300,NULL,NULL,NULL,11,7,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
429,RV19,NULL,"Roller Double Drum Hamm HD90V - 9,2 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,200,NULL,NULL,NULL,11,7,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
430,RV20,NULL,"Roller Double Drum Hamm HD90V - 9,2 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,200,NULL,NULL,NULL,11,7,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
431,RV21,NULL,"Roller Single Drum Hamm 3520 - 19,8 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,220,NULL,NULL,NULL,14,8,NULL,0,0,Harare,NULL,31,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
432,RV22,NULL,"Roller Single Drum Hamm 3520 - 19,8 ton",1,NULL,NULL,NULL,1,NULL,NULL,3,61,NULL,300,NULL,NULL,NULL,22,18,NULL,0,0,Harare,NULL,31,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
433,RV23,NULL,"Roller Single Drum Hamm 3520 - 19,8 ton",1,NULL,NULL,NULL,1,NULL,NULL,1,270,NULL,290,NULL,NULL,NULL,24,20,NULL,0,0,Harare,NULL,31,NULL,NULL,187,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
434,RV24,NULL,Roller Double Drum Bomag BW16 10t,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,0,NULL,NULL,NULL,8,4,NULL,0,0,Harare,NULL,31,NULL,NULL,205,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
435,RV25,NULL,"Roller Single Drum Hamm 3411 - 11,3ton",1,NULL,NULL,NULL,1,NULL,NULL,1,60,NULL,290,NULL,NULL,NULL,12,8,NULL,0,0,Harare,NULL,31,NULL,NULL,260,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
436,SJ01,NULL,"Mech Lift Skyjack ( 19 ft ) , Serial 22005180",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
437,SJ02,NULL,"Mech Lift Skyjack ( 19 ft ) , Serial 22083060",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
438,T1,NULL,Tractor New Holland TT45  2WD - 47 hp,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,62,NULL,NULL,NULL,3,1,NULL,0,0,Harare,NULL,33,NULL,NULL,271,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
439,T2,NULL,Tractor New Holland TT45  2WD - 47 hp,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,62,NULL,NULL,NULL,4,2,NULL,0,0,Harare,NULL,33,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
440,T3,NULL,Tractor New Holland TT35  2WD - 35 hp,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,62,NULL,NULL,NULL,4,2,NULL,0,0,Harare,NULL,33,NULL,NULL,1835,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
441,T4,NULL,Tractor New Holland TT35  2WD - 35 hp,1,NULL,NULL,NULL,1,NULL,NULL,1,96,NULL,62,NULL,NULL,NULL,5,1,NULL,0,0,Harare,NULL,33,NULL,NULL,763,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
442,T5,NULL,Tractor Landini ( BL Harbet ),1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,60,NULL,NULL,NULL,5,2,NULL,0,0,Harare,NULL,33,NULL,NULL,1328,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
443,T6,NULL,Tractor New Holland,1,NULL,NULL,NULL,1,NULL,NULL,0,96,NULL,60,NULL,NULL,NULL,5,2,NULL,0,0,Harare,NULL,33,NULL,NULL,1073,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
444,T7,NULL,Tractor Landini Solis 90 - 90 hp,1,NULL,NULL,NULL,1,NULL,NULL,1,121,NULL,70,NULL,NULL,NULL,5,2,NULL,0,0,Harare,NULL,33,NULL,NULL,1835,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
445,T8,NULL,Tractor Massey Fergusson 260 - 60 hp,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,5,2,NULL,0,0,Harare,NULL,33,NULL,NULL,NULL,TRUE,TRUE,DRIVER,NONE,HOUR,DIESEL,NONE,MIGRATION
446,TL01,ACL5929,"Lowbed Trailer + Hydrualic Ramp ( 20 ton , 2 Axle )",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
447,TL02,AEG2630,Double Axle Trailer (TR02),1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,KILOMETER,DIESEL,NONE,MIGRATION
448,TL03,,Trailer,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
449,TL05,ACQ8643,Axle Trailor Reg ABB 4243,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
450,TL06,ACZ9059,Swift Triaxle Lowbed Truck,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
451,TL07,NULL,Zambezi Semi Trailer Bus,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
452,TR07,ADZ9932,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
453,TR08,ABS0559,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
454,TR09,ADZ9422,"Lowbed Trailer Folding Neck ( 29 ton , 3 Axle )",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
455,TR11,AEG7045,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
456,TR12,AEG7032,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
457,TR13,AEG7044,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
458,TR14,AEG7031,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
459,TR15,AEG6979,Trailer Flat Deck AEG6979,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
460,TR16,AEG6988,Trailer Semi Flat Deck,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
461,TR17,NULL,Tipping Trailer Off Road ( 4 ton ),1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
462,TR18,ACZ3775,"Lowbed Trailer Martin Lowboy ( 43 ton , 3 Axle )",1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
463,TR19,ABZ9000,Tanker Trailer Chasis 1734,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
464,TR20,ACQ8141,Fuel Bowser Tanker Trailer - 40 000 Ltr (TR20),1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
465,TR21,AEG8045,Interlink Side Tipper AFRIT 25 m3 Front,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,35,NULL,NULL,NULL,FALSE,NULL,DRIVER,TRAILER,HOUR,DIESEL,NONE,MIGRATION
